date,power,name
2023-06-07,28049.5,ES
2023-06-08,28096.291666666668,ES
2023-06-09,24982.875,ES
2023-06-10,23177.125,ES
2023-06-11,27967.291666666668,ES
2023-06-12,28722.166666666668,ES
2023-06-13,28904.541666666668,ES
2023-06-14,28974.125,ES
2023-06-15,28879.5,ES
2023-06-16,26142.541666666668,ES
2023-06-17,24318.791666666668,ES
2023-06-18,29401.916666666668,ES
2023-06-19,30247.125,ES
2023-06-20,30838.958333333332,ES
2023-06-21,31230.916666666668,ES
2023-06-22,31209.375,ES
2023-06-23,27865.333333333332,ES
2023-06-24,25941.458333333332,ES
2023-06-25,31133.125,ES
2023-06-26,31727.666666666668,ES
2023-06-27,31596.041666666668,ES
2023-06-28,31188.541666666668,ES
2023-06-29,30618.5,ES
2023-06-30,27523.625,ES
2023-07-01,25327.625,ES
2023-07-02,30156.958333333332,ES
2023-07-03,31334.375,ES
2023-07-04,31003.0,ES
2023-07-05,30844.708333333332,ES
2023-07-06,30690.166666666668,ES
2023-07-07,27584.875,ES
2023-07-08,25683.875,ES
2023-07-09,31724.541666666668,ES
2023-07-10,32295.416666666668,ES
2023-07-11,32085.791666666668,ES
2023-07-12,31722.5,ES
2023-07-13,31460.458333333332,ES
2023-07-14,27903.208333333332,ES
2023-07-15,25546.208333333332,ES
2023-07-16,30449.75,ES
2023-07-17,31541.25,ES
2023-07-18,31955.5,ES
2023-07-19,32006.125,ES
2023-07-20,31394.958333333332,ES
2023-07-21,27369.708333333332,ES
2023-07-22,25057.666666666668,ES
2023-07-23,30970.458333333332,ES
2023-07-24,31850.208333333332,ES
2023-07-25,31395.666666666668,ES
2023-07-26,31850.75,ES
2023-07-27,31667.375,ES
2023-07-28,28192.958333333332,ES
2023-07-29,25852.291666666668,ES
2023-07-30,30921.625,ES
2023-07-31,31584.291666666668,ES
2023-08-01,32555.458333333332,ES
2023-08-02,33478.125,ES
2023-08-03,33766.916666666664,ES
2023-08-04,29849.166666666668,ES
2023-08-05,27831.916666666668,ES
2023-08-06,32863.708333333336,ES
2023-08-07,32709.708333333332,ES
2023-08-08,31933.125,ES
2023-08-09,30876.416666666668,ES
2023-08-10,29939.416666666668,ES
2023-08-11,27696.041666666668,ES
2023-08-12,26072.083333333332,ES
2023-08-13,29439.666666666668,ES
2023-08-14,29159.666666666668,ES
2023-08-15,26057.208333333332,ES
2023-08-16,28642.916666666668,ES
2023-08-17,28029.333333333332,ES
2023-08-18,25523.541666666668,ES
2023-08-19,24412.666666666668,ES
2023-08-20,29257.083333333332,ES
2023-08-21,30305.333333333332,ES
2023-08-22,30700.875,ES
2023-08-23,30621.0,ES
2023-08-24,30318.958333333332,ES
2023-08-25,26977.625,ES
2023-08-26,25184.375,ES
2023-08-27,31057.125,ES
2023-08-28,31884.583333333332,ES
2023-08-29,31700.166666666668,ES
2023-08-30,31626.625,ES
2023-08-31,31221.333333333332,ES
2023-09-01,27910.75,ES
2023-09-02,26430.875,ES
2023-09-03,31263.125,ES
2023-09-04,31495.75,ES
2023-09-05,31104.416666666668,ES
2023-09-06,30423.125,ES
2023-09-07,29912.583333333332,ES
2023-09-08,26086.583333333332,ES
2023-09-09,24224.916666666668,ES
2023-09-10,28604.833333333332,ES
2023-09-11,28859.208333333332,ES
2023-09-12,30703.416666666668,ES
2023-09-13,30909.625,ES
2023-09-14,30606.375,ES
2023-09-15,26577.333333333332,ES
2023-09-16,24781.25,ES
2023-09-17,30083.958333333332,ES
2023-09-18,30560.333333333332,ES
2023-09-19,30888.958333333332,ES
2023-09-20,31101.541666666668,ES
2023-09-21,30907.291666666668,ES
2023-09-22,27536.958333333332,ES
2023-09-23,25702.708333333332,ES
2023-09-24,30584.333333333332,ES
2023-09-25,30751.75,ES
2023-09-26,30444.625,ES
2023-09-27,30089.958333333332,ES
2023-09-28,29695.958333333332,ES
2023-09-29,26138.625,ES
2023-09-30,24180.458333333332,ES
2023-10-01,28767.25,ES
2023-10-02,28963.916666666668,ES
2023-10-03,29160.0,ES
2023-10-04,29223.708333333332,ES
2023-10-05,28797.291666666668,ES
2023-10-06,25611.833333333332,ES
2023-10-07,23649.708333333332,ES
2023-10-08,27771.916666666668,ES
2023-10-09,27922.583333333332,ES
2023-10-10,28482.291666666668,ES
2023-10-11,28317.25,ES
2023-10-12,24318.333333333332,ES
2023-10-13,24567.958333333332,ES
2023-10-14,23348.5,ES
2023-10-15,27683.041666666668,ES
2023-10-16,28390.041666666668,ES
2023-10-17,28658.333333333332,ES
2023-10-18,28624.583333333332,ES
2023-10-19,28325.708333333332,ES
2023-10-20,25028.416666666668,ES
2023-10-21,23362.833333333332,ES
2023-10-22,27865.125,ES
2023-10-23,28393.708333333332,ES
2023-10-24,28283.958333333332,ES
2023-10-25,28326.166666666668,ES
2023-10-26,28364.708333333332,ES
2023-10-27,25322.583333333332,ES
2023-10-28,24173.0,ES
2023-10-29,29816.208333333332,ES
2023-10-30,30852.458333333332,ES
2023-10-31,30546.333333333332,ES
2023-11-01,25770.958333333332,ES
2023-11-02,27547.625,ES
2023-11-03,26011.416666666668,ES
2023-11-04,24722.5,ES
2023-11-05,29907.458333333332,ES
2023-11-06,30540.695652173912,ES
2023-11-07,30586.08695652174,ES
2023-11-08,30793.25,ES
2023-11-09,30254.666666666668,ES
2023-11-10,27029.375,ES
2023-11-11,24928.25,ES
2023-11-12,29703.5,ES
2023-11-13,29954.541666666668,ES
2023-11-14,29912.291666666668,ES
2023-11-15,29894.541666666668,ES
2023-11-16,29602.5,ES
2023-11-17,26292.291666666668,ES
2023-11-18,24918.125,ES
2023-11-19,29888.125,ES
2023-11-20,30897.416666666668,ES
2023-11-21,31036.416666666668,ES
2023-11-22,31220.791666666668,ES
2023-11-23,30989.041666666668,ES
2023-11-24,27712.583333333332,ES
2023-11-25,26139.75,ES
2023-11-26,31007.458333333332,ES
2023-11-27,31593.416666666668,ES
2023-11-28,31679.958333333332,ES
2023-11-29,31814.041666666668,ES
2023-11-30,31305.875,ES
2023-12-01,27939.041666666668,ES
2023-12-02,25984.875,ES
2023-12-03,30541.625,ES
2023-12-04,30773.166666666668,ES
2023-12-05,30566.75,ES
2023-12-06,26673.958333333332,ES
2023-12-07,27996.166666666668,ES
2023-12-08,26110.083333333332,ES
2023-12-09,25413.375,ES
2023-12-10,30579.333333333332,ES
2023-12-11,31499.291666666668,ES
2023-12-12,31844.708333333332,ES
2023-12-13,32289.416666666668,ES
2023-12-14,31795.5,ES
2023-12-15,28410.5,ES
2023-12-16,26804.5,ES
2023-12-17,31875.208333333332,ES
2023-12-18,32795.958333333336,ES
2023-12-19,32160.875,ES
2023-12-20,31724.541666666668,ES
2023-12-21,30542.666666666668,ES
2023-12-22,27087.291666666668,ES
2023-12-23,25444.583333333332,ES
2023-12-24,25429.541666666668,ES
2023-12-25,22322.708333333332,ES
2023-12-26,26634.666666666668,ES
2023-12-27,28551.708333333332,ES
2023-12-28,28661.166666666668,ES
2023-12-29,26603.958333333332,ES
2023-12-30,25238.5,ES
2023-12-31,25859.291666666668,ES
2023-01-01,54591.791666666664,FR
2023-01-02,61514.958333333336,FR
2023-01-03,62366.916666666664,FR
2023-01-04,61778.041666666664,FR
2023-01-05,61478.0,FR
2023-01-06,58674.708333333336,FR
2023-01-07,57571.791666666664,FR
2023-01-08,66565.83333333333,FR
2023-01-09,67877.0,FR
2023-01-10,66605.70833333333,FR
2023-01-11,68021.33333333333,FR
2023-01-12,69505.5,FR
2023-01-13,64975.625,FR
2023-01-14,62876.291666666664,FR
2023-01-15,69356.16666666667,FR
2023-01-16,67118.0,FR
2023-01-17,68961.875,FR
2023-01-18,68029.04166666667,FR
2023-01-19,67667.29166666667,FR
2023-01-20,63027.541666666664,FR
2023-01-21,58386.791666666664,FR
2023-01-22,63412.166666666664,FR
2023-01-23,63996.583333333336,FR
2023-01-24,62399.125,FR
2023-01-25,64175.583333333336,FR
2023-01-26,66536.79166666667,FR
2023-01-27,63142.916666666664,FR
2023-01-28,58913.041666666664,FR
2023-01-29,65071.375,FR
2023-01-30,65751.66666666667,FR
2023-01-31,66194.125,FR
2023-02-01,69445.04166666667,FR
2023-02-02,71660.45833333333,FR
2023-02-03,67031.04166666667,FR
2023-02-04,65716.29166666667,FR
2023-02-05,76765.0,FR
2023-02-06,78120.5,FR
2023-02-07,79615.16666666667,FR
2023-02-08,79977.33333333333,FR
2023-02-09,79092.33333333333,FR
2023-02-10,71540.29166666667,FR
2023-02-11,66097.41666666667,FR
2023-02-12,73839.0,FR
2023-02-13,78243.875,FR
2023-02-14,77008.41666666667,FR
2023-02-15,70751.20833333333,FR
2023-02-16,68104.91666666667,FR
2023-02-17,62364.791666666664,FR
2023-02-18,61810.666666666664,FR
2023-02-19,70250.875,FR
2023-02-20,70027.20833333333,FR
2023-02-21,72236.375,FR
2023-02-22,76000.79166666667,FR
2023-02-23,76631.625,FR
2023-02-24,71310.875,FR
2023-02-25,69306.41666666667,FR
2023-02-26,81090.375,FR
2023-02-27,86022.875,FR
2023-02-28,88356.66666666667,FR
2023-03-01,82939.08333333333,FR
2023-03-02,75542.95833333333,FR
2023-03-03,65846.0,FR
2023-03-04,61288.5,FR
2023-03-05,66334.33333333333,FR
2023-03-06,66286.08333333333,FR
2023-03-07,66782.91666666667,FR
2023-03-08,66570.08333333333,FR
2023-03-09,63223.333333333336,FR
2023-03-10,54282.0,FR
2023-03-11,50008.375,FR
2023-03-12,59049.25,FR
2023-03-13,61746.708333333336,FR
2023-03-14,61212.625,FR
2023-03-15,61175.041666666664,FR
2023-03-16,60766.416666666664,FR
2023-03-17,59275.541666666664,FR
2023-03-18,61331.416666666664,FR
2023-03-19,72037.33333333333,FR
2023-03-20,73483.29166666667,FR
2023-03-21,72342.20833333333,FR
2023-03-22,71033.83333333333,FR
2023-03-23,68189.125,FR
2023-03-24,59502.541666666664,FR
2023-03-25,55174.5,FR
2023-03-26,61698.52173913043,FR
2023-03-27,63449.541666666664,FR
2023-03-28,61796.291666666664,FR
2023-03-29,62079.583333333336,FR
2023-03-30,61986.791666666664,FR
2023-03-31,57219.0,FR
2023-04-01,53848.083333333336,FR
2023-04-02,52743.875,FR
2023-04-03,56869.916666666664,FR
2023-04-04,57083.375,FR
2023-04-05,57517.791666666664,FR
2023-04-06,54965.958333333336,FR
2023-04-07,47516.791666666664,FR
2023-04-08,44997.333333333336,FR
2023-04-09,53085.291666666664,FR
2023-04-10,54921.083333333336,FR
2023-04-11,55821.666666666664,FR
2023-04-12,56141.666666666664,FR
2023-04-13,54131.666666666664,FR
2023-04-14,48226.375,FR
2023-04-15,44894.5,FR
2023-04-16,51323.583333333336,FR
2023-04-17,50429.833333333336,FR
2023-04-18,47741.041666666664,FR
2023-04-19,46945.75,FR
2023-04-20,46939.416666666664,FR
2023-04-21,41275.708333333336,FR
2023-04-22,38596.458333333336,FR
2023-04-23,45640.458333333336,FR
2023-04-24,46679.791666666664,FR
2023-04-25,47403.291666666664,FR
2023-04-26,47962.0,FR
2023-04-27,47987.0,FR
2023-04-28,43349.708333333336,FR
2023-04-29,42941.916666666664,FR
2023-04-30,50463.916666666664,FR
2023-05-01,45150.666666666664,FR
2023-05-02,52142.041666666664,FR
2023-05-03,51264.291666666664,FR
2023-05-04,49453.5,FR
2023-05-05,42704.125,FR
2023-05-06,39061.583333333336,FR
2023-05-07,43586.583333333336,FR
2023-05-08,40363.0,FR
2023-05-09,43468.0,FR
2023-05-10,40484.833333333336,FR
2023-05-11,43693.125,FR
2023-05-12,41793.25,FR
2023-05-13,41393.458333333336,FR
2023-05-14,50440.833333333336,FR
2023-05-15,50573.125,FR
2023-05-16,49023.458333333336,FR
2023-05-17,48505.333333333336,FR
2023-05-18,47264.708333333336,FR
2023-05-19,41527.416666666664,FR
2023-05-20,38685.375,FR
2023-05-21,40546.583333333336,FR
2023-05-22,46478.916666666664,FR
2023-05-23,46735.458333333336,FR
2023-05-24,47005.208333333336,FR
2023-05-25,46912.375,FR
2023-05-26,40921.083333333336,FR
2023-05-27,38795.5,FR
2023-05-28,46197.708333333336,FR
2023-05-29,46768.125,FR
2023-05-30,47244.041666666664,FR
2023-05-31,47097.333333333336,FR
2023-06-01,46172.708333333336,FR
2023-06-02,40594.833333333336,FR
2023-06-03,38067.5,FR
2023-06-04,45805.625,FR
2023-06-05,46775.291666666664,FR
2023-06-06,47032.166666666664,FR
2023-06-07,46662.458333333336,FR
2023-06-08,46105.083333333336,FR
2023-06-09,41026.833333333336,FR
2023-06-10,38725.375,FR
2023-06-11,46259.958333333336,FR
2023-06-12,46220.875,FR
2023-06-13,45864.13043478261,FR
2023-06-14,46511.666666666664,FR
2023-06-15,46261.791666666664,FR
2023-06-16,40545.083333333336,FR
2023-06-17,37905.375,FR
2023-06-18,45410.708333333336,FR
2023-06-19,47162.333333333336,FR
2023-06-20,47821.375,FR
2023-06-21,47080.25,FR
2023-06-22,45396.875,FR
2023-06-23,40175.25,FR
2023-06-24,37988.833333333336,FR
2023-06-25,45909.291666666664,FR
2023-06-26,47332.541666666664,FR
2023-06-27,47625.583333333336,FR
2023-06-28,47513.25,FR
2023-06-29,47417.291666666664,FR
2023-06-30,43083.416666666664,FR
2023-07-01,40342.041666666664,FR
2023-07-02,47933.791666666664,FR
2023-07-03,49245.166666666664,FR
2023-07-04,49081.125,FR
2023-07-05,48055.541666666664,FR
2023-07-06,47350.875,FR
2023-07-07,42464.291666666664,FR
2023-07-08,40111.958333333336,FR
2023-07-09,47656.625,FR
2023-07-10,48384.5,FR
2023-07-11,47914.666666666664,FR
2023-07-12,48396.333333333336,FR
2023-07-13,48297.375,FR
2023-07-14,41987.458333333336,FR
2023-07-15,40200.041666666664,FR
2023-07-16,47075.625,FR
2023-07-17,48163.583333333336,FR
2023-07-18,48840.166666666664,FR
2023-07-19,49179.5,FR
2023-07-20,47821.541666666664,FR
2023-07-21,41616.166666666664,FR
2023-07-22,39354.375,FR
2023-07-23,47309.875,FR
2023-07-24,48961.25,FR
2023-07-25,49432.333333333336,FR
2023-07-26,49971.25,FR
2023-07-27,48740.041666666664,FR
2023-07-28,41943.333333333336,FR
2023-07-29,39738.166666666664,FR
2023-07-30,46503.291666666664,FR
2023-07-31,47828.083333333336,FR
2023-08-01,47663.541666666664,FR
2023-08-02,47924.291666666664,FR
2023-08-03,47481.583333333336,FR
2023-08-04,42980.333333333336,FR
2023-08-05,40385.416666666664,FR
2023-08-06,45792.25,FR
2023-08-07,45855.708333333336,FR
2023-08-08,44347.625,FR
2023-08-09,42580.541666666664,FR
2023-08-10,41573.625,FR
2023-08-11,38346.5,FR
2023-08-12,36034.52631578947,FR
2023-08-13,40946.791666666664,FR
2023-08-14,41362.583333333336,FR
2023-08-15,38377.75,FR
2023-08-16,42249.625,FR
2023-08-17,41849.458333333336,FR
2023-08-18,38975.375,FR
2023-08-19,37586.333333333336,FR
2023-08-20,43969.375,FR
2023-08-21,45409.458333333336,FR
2023-08-22,45794.375,FR
2023-08-23,45571.541666666664,FR
2023-08-24,43917.708333333336,FR
2023-08-25,39225.875,FR
2023-08-26,37043.291666666664,FR
2023-08-27,44504.583333333336,FR
2023-08-28,46472.125,FR
2023-08-29,46370.375,FR
2023-08-30,46314.666666666664,FR
2023-08-31,45684.666666666664,FR
2023-09-01,40690.75,FR
2023-09-02,38662.041666666664,FR
2023-09-03,45866.958333333336,FR
2023-09-04,47159.75,FR
2023-09-05,47515.041666666664,FR
2023-09-06,47213.041666666664,FR
2023-09-07,46390.833333333336,FR
2023-09-08,41074.541666666664,FR
2023-09-09,39080.125,FR
2023-09-10,46414.583333333336,FR
2023-09-11,47935.583333333336,FR
2023-09-12,48020.166666666664,FR
2023-09-13,47675.75,FR
2023-09-14,46937.083333333336,FR
2023-09-15,41538.708333333336,FR
2023-09-16,39509.0,FR
2023-09-17,46806.375,FR
2023-09-18,47517.875,FR
2023-09-19,47898.791666666664,FR
2023-09-20,47671.333333333336,FR
2023-09-21,46754.625,FR
2023-09-22,41350.541666666664,FR
2023-09-23,39677.75,FR
2023-09-24,46634.666666666664,FR
2023-09-25,47997.166666666664,FR
2023-09-26,48690.125,FR
2023-09-27,48520.291666666664,FR
2023-09-28,47486.333333333336,FR
2023-09-29,42391.083333333336,FR
2023-09-30,40933.5,FR
2023-10-01,48467.375,FR
2023-10-02,50293.416666666664,FR
2023-10-03,50052.875,FR
2023-10-04,50099.63157894737,FR
2023-10-05,48410.0,FR
2023-10-06,42378.833333333336,FR
2023-10-07,41202.291666666664,FR
2023-10-08,49111.708333333336,FR
2023-10-09,49293.708333333336,FR
2023-10-10,48742.0,FR
2023-10-11,48089.458333333336,FR
2023-10-12,47371.791666666664,FR
2023-10-13,42634.166666666664,FR
2023-10-14,40461.416666666664,FR
2023-10-15,46835.04347826087,FR
2023-10-16,48380.416666666664,FR
2023-10-17,48658.25,FR
2023-10-18,48216.541666666664,FR
2023-10-19,48311.625,FR
2023-10-20,43529.416666666664,FR
2023-10-21,41877.333333333336,FR
2023-10-22,49964.708333333336,FR
2023-10-23,52128.5,FR
2023-10-24,52188.916666666664,FR
2023-10-25,51722.041666666664,FR
2023-10-26,52868.375,FR
2023-10-27,50785.416666666664,FR
2023-10-28,52288.82608695652,FR
2023-10-29,63274.166666666664,FR
2023-10-30,63579.5,FR
2023-10-31,61559.208333333336,FR
2023-11-01,52978.291666666664,FR
2023-11-02,56335.166666666664,FR
2023-11-03,55473.666666666664,FR
2023-11-04,52345.125,FR
2023-11-05,56605.958333333336,FR
2023-11-06,56663.708333333336,FR
2023-11-07,58203.791666666664,FR
2023-11-08,58983.916666666664,FR
2023-11-09,57392.5,FR
2023-11-10,51026.958333333336,FR
2023-11-11,48028.875,FR
2023-11-12,55065.583333333336,FR
2023-11-13,56186.541666666664,FR
2023-11-14,57579.125,FR
2023-11-15,57884.041666666664,FR
2023-11-16,58868.0,FR
2023-11-17,55864.458333333336,FR
2023-11-18,56165.833333333336,FR
2023-11-19,68177.16666666667,FR
2023-11-20,71455.54166666667,FR
2023-11-21,71182.95833333333,FR
2023-11-22,69669.5,FR
2023-11-23,67842.75,FR
2023-11-24,59818.041666666664,FR
2023-11-25,58622.916666666664,FR
2023-11-26,67191.875,FR
2023-11-27,68205.54166666667,FR
2023-11-28,65704.41666666667,FR
2023-11-29,63210.041666666664,FR
2023-11-30,62387.166666666664,FR
2023-12-01,57557.5,FR
2023-12-02,52858.333333333336,FR
2023-12-03,57597.916666666664,FR
2023-12-04,59536.625,FR
2023-12-05,61042.25,FR
2023-12-06,59642.875,FR
2023-12-07,59788.375,FR
2023-12-08,56699.875,FR
2023-12-09,54395.875,FR
2023-12-10,63595.291666666664,FR
2023-12-11,68193.45833333333,FR
2023-12-12,71377.45833333333,FR
2023-12-13,74424.54166666667,FR
2023-12-14,75956.95238095238,FR
2023-12-15,70873.91666666667,FR
2023-12-16,64313.166666666664,FR
2023-12-17,68407.08333333333,FR
2023-12-18,69658.0,FR
2023-12-19,67167.375,FR
2023-12-20,66397.95833333333,FR
2023-12-21,62925.416666666664,FR
2023-12-22,54525.0,FR
2023-12-23,51876.416666666664,FR
2023-12-24,53837.625,FR
2023-12-25,54191.875,FR
2023-12-26,65141.083333333336,FR
2023-12-27,68562.08333333333,FR
2023-12-28,68165.875,FR
2023-12-29,64667.625,FR
2023-12-30,61140.916666666664,FR
2023-12-31,62116.125,FR
2023-01-01,33337.5,GB
2023-01-02,39282.229166666664,GB
2023-01-03,39750.958333333336,GB
2023-01-04,40728.5,GB
2023-01-05,40915.395833333336,GB
2023-01-06,38793.666666666664,GB
2023-01-07,38113.958333333336,GB
2023-01-08,43406.9375,GB
2023-01-09,43230.416666666664,GB
2023-01-10,41864.25,GB
2023-01-11,42103.458333333336,GB
2023-01-12,42190.416666666664,GB
2023-01-13,38250.729166666664,GB
2023-01-14,37745.0,GB
2023-01-15,40680.0625,GB
2023-01-16,42035.854166666664,GB
2023-01-17,42609.354166666664,GB
2023-01-18,42439.354166666664,GB
2023-01-19,42424.3125,GB
2023-01-20,39598.833333333336,GB
2023-01-21,39670.3125,GB
2023-01-22,40803.125,GB
2023-01-23,39860.145833333336,GB
2023-01-24,40032.458333333336,GB
2023-01-25,40502.125,GB
2023-01-26,40720.145833333336,GB
2023-01-27,36848.416666666664,GB
2023-01-28,35079.708333333336,GB
2023-01-29,38858.895833333336,GB
2023-01-30,40920.791666666664,GB
2023-01-31,40703.479166666664,GB
2023-02-01,41391.9375,GB
2023-02-02,40805.395833333336,GB
2023-02-03,39261.145833333336,GB
2023-02-04,37895.625,GB
2023-02-05,42729.916666666664,GB
2023-02-06,43013.875,GB
2023-02-07,42570.1875,GB
2023-02-08,41269.625,GB
2023-02-09,41496.75,GB
2023-02-10,38632.208333333336,GB
2023-02-11,36955.208333333336,GB
2023-02-12,41697.395833333336,GB
2023-02-13,42100.791666666664,GB
2023-02-14,42460.916666666664,GB
2023-02-15,40438.979166666664,GB
2023-02-16,40624.895833333336,GB
2023-02-17,37005.75,GB
2023-02-18,36926.333333333336,GB
2023-02-19,39680.541666666664,GB
2023-02-20,38731.854166666664,GB
2023-02-21,40797.979166666664,GB
2023-02-22,41740.166666666664,GB
2023-02-23,42189.375,GB
2023-02-24,38102.75,GB
2023-02-25,38179.291666666664,GB
2023-02-26,43174.4375,GB
2023-02-27,42257.770833333336,GB
2023-02-28,42665.083333333336,GB
2023-03-01,45194.645833333336,GB
2023-03-02,45213.104166666664,GB
2023-03-03,41835.416666666664,GB
2023-03-04,39698.25,GB
2023-03-05,42081.958333333336,GB
2023-03-06,41353.5,GB
2023-03-07,41230.0,GB
2023-03-08,40873.895833333336,GB
2023-03-09,40548.625,GB
2023-03-10,36147.354166666664,GB
2023-03-11,34607.770833333336,GB
2023-03-12,39497.916666666664,GB
2023-03-13,39648.25,GB
2023-03-14,38739.833333333336,GB
2023-03-15,38571.125,GB
2023-03-16,37622.1875,GB
2023-03-17,37675.625,GB
2023-03-18,39073.208333333336,GB
2023-03-19,42350.208333333336,GB
2023-03-20,41985.625,GB
2023-03-21,39721.229166666664,GB
2023-03-22,37313.0625,GB
2023-03-23,36739.604166666664,GB
2023-03-24,35555.9375,GB
2023-03-25,33847.666666666664,GB
2023-03-26,37786.854166666664,GB
2023-03-27,38206.208333333336,GB
2023-03-28,39009.979166666664,GB
2023-03-29,38662.0,GB
2023-03-30,35924.979166666664,GB
2023-03-31,34317.875,GB
2023-04-01,34153.104166666664,GB
2023-04-02,34986.9375,GB
2023-04-03,37058.9375,GB
2023-04-04,37897.291666666664,GB
2023-04-05,37478.875,GB
2023-04-06,36098.375,GB
2023-04-07,33296.4375,GB
2023-04-08,32596.5625,GB
2023-04-09,36820.6875,GB
2023-04-10,37837.083333333336,GB
2023-04-11,37610.0625,GB
2023-04-12,38180.4375,GB
2023-04-13,37256.854166666664,GB
2023-04-14,33302.0625,GB
2023-04-15,32744.229166666668,GB
2023-04-16,35233.395833333336,GB
2023-04-17,34544.208333333336,GB
2023-04-18,34424.270833333336,GB
2023-04-19,33986.520833333336,GB
2023-04-20,33361.8125,GB
2023-04-21,30101.458333333332,GB
2023-04-22,29240.6875,GB
2023-04-23,32632.0625,GB
2023-04-24,34231.6875,GB
2023-04-25,34289.270833333336,GB
2023-04-26,33812.708333333336,GB
2023-04-27,35374.875,GB
2023-04-28,32775.104166666664,GB
2023-04-29,31803.8125,GB
2023-04-30,35981.375,GB
2023-05-01,35272.270833333336,GB
2023-05-02,35366.25,GB
2023-05-03,35065.5,GB
2023-05-04,33968.270833333336,GB
2023-05-05,30249.375,GB
2023-05-06,28438.958333333332,GB
2023-05-07,29619.833333333332,GB
2023-05-08,33448.125,GB
2023-05-09,33650.583333333336,GB
2023-05-10,33479.104166666664,GB
2023-05-11,32646.3125,GB
2023-05-12,31161.958333333332,GB
2023-05-13,30081.104166666668,GB
2023-05-14,32449.895833333332,GB
2023-05-15,32820.6875,GB
2023-05-16,32377.083333333332,GB
2023-05-17,33507.875,GB
2023-05-18,32958.958333333336,GB
2023-05-19,29212.916666666668,GB
2023-05-20,28633.208333333332,GB
2023-05-21,33035.0625,GB
2023-05-22,32182.041666666668,GB
2023-05-23,33227.541666666664,GB
2023-05-24,33846.854166666664,GB
2023-05-25,33197.979166666664,GB
2023-05-26,28697.145833333332,GB
2023-05-27,27394.145833333332,GB
2023-05-28,28720.5,GB
2023-05-29,31863.333333333332,GB
2023-05-30,32520.375,GB
2023-05-31,32497.083333333332,GB
2023-06-01,32480.791666666668,GB
2023-06-02,29837.875,GB
2023-06-03,29048.916666666668,GB
2023-06-04,33033.625,GB
2023-06-05,32632.208333333332,GB
2023-06-06,32727.4375,GB
2023-06-07,32904.6875,GB
2023-06-08,32319.5625,GB
2023-06-09,29010.854166666668,GB
2023-06-10,28917.5625,GB
2023-06-11,32222.916666666668,GB
2023-06-12,32746.875,GB
2023-06-13,32057.3125,GB
2023-06-14,30991.0625,GB
2023-06-15,31942.291666666668,GB
2023-06-16,29345.791666666668,GB
2023-06-17,28504.708333333332,GB
2023-06-18,31882.75,GB
2023-06-19,32656.5625,GB
2023-06-20,31702.770833333332,GB
2023-06-21,31157.354166666668,GB
2023-06-22,31194.645833333332,GB
2023-06-23,28402.6875,GB
2023-06-24,27832.25,GB
2023-06-25,32273.583333333332,GB
2023-06-26,32987.875,GB
2023-06-27,32424.166666666668,GB
2023-06-28,31563.604166666668,GB
2023-06-29,31897.104166666668,GB
2023-06-30,29330.166666666668,GB
2023-07-01,29153.4375,GB
2023-07-02,32303.166666666668,GB
2023-07-03,32419.041666666668,GB
2023-07-04,32747.375,GB
2023-07-05,33854.229166666664,GB
2023-07-06,32713.25,GB
2023-07-07,30486.9375,GB
2023-07-08,29906.541666666668,GB
2023-07-09,33990.895833333336,GB
2023-07-10,33725.541666666664,GB
2023-07-11,33370.6875,GB
2023-07-12,33513.25,GB
2023-07-13,32846.041666666664,GB
2023-07-14,30036.375,GB
2023-07-15,29541.625,GB
2023-07-16,33719.979166666664,GB
2023-07-17,33321.604166666664,GB
2023-07-18,33511.5,GB
2023-07-19,33741.666666666664,GB
2023-07-20,32718.333333333332,GB
2023-07-21,29599.541666666668,GB
2023-07-22,29202.1875,GB
2023-07-23,33779.4375,GB
2023-07-24,33410.958333333336,GB
2023-07-25,33435.895833333336,GB
2023-07-26,33792.979166666664,GB
2023-07-27,32500.75,GB
2023-07-28,26438.041666666668,GB
2023-07-29,26149.791666666668,GB
2023-07-30,31935.854166666668,GB
2023-07-31,32192.3125,GB
2023-08-01,31841.6875,GB
2023-08-02,32400.416666666668,GB
2023-08-03,31977.270833333332,GB
2023-08-04,29504.770833333332,GB
2023-08-05,28781.354166666668,GB
2023-08-06,31380.770833333332,GB
2023-08-07,31807.5625,GB
2023-08-08,32276.1875,GB
2023-08-09,32548.1875,GB
2023-08-10,31525.625,GB
2023-08-11,29025.520833333332,GB
2023-08-12,28426.5,GB
2023-08-13,32206.916666666668,GB
2023-08-14,32034.291666666668,GB
2023-08-15,32182.020833333332,GB
2023-08-16,32300.0625,GB
2023-08-17,31811.583333333332,GB
2023-08-18,28295.5,GB
2023-08-19,28166.958333333332,GB
2023-08-20,32019.145833333332,GB
2023-08-21,32087.541666666668,GB
2023-08-22,32124.0625,GB
2023-08-23,31850.854166666668,GB
2023-08-24,30910.854166666668,GB
2023-08-25,28220.0625,GB
2023-08-26,28277.958333333332,GB
2023-08-27,26847.791666666668,GB
2023-08-28,31614.0,GB
2023-08-29,32118.0625,GB
2023-08-30,32342.208333333332,GB
2023-08-31,31559.083333333332,GB
2023-09-01,29185.4375,GB
2023-09-02,28504.3125,GB
2023-09-03,31353.8125,GB
2023-09-04,31481.479166666668,GB
2023-09-05,31999.520833333332,GB
2023-09-06,31936.958333333332,GB
2023-09-07,31253.854166666668,GB
